,movieid,actorid,actor_movie_rank
9845,5363,3915879,51
9846,5363,3945194,80
9847,5363,3950815,81
9848,5364,7615,60
9849,5364,37902,35
9850,5364,125608,25
9851,5364,131443,57
9852,5364,174691,24
9853,5364,199357,39
9854,5364,216655,42
9855,5364,220667,31
9856,5364,223635,56
9857,5364,343786,30
9858,5364,377293,20
9859,5364,471221,23
9860,5364,486531,10
9861,5364,507769,50
9862,5364,743625,59
9863,5364,795862,49
9864,5364,849657,55
9865,5364,865338,43
9866,5364,875561,51
9867,5364,885312,37
9868,5364,991601,28
9869,5364,1023576,32
9870,5364,1072084,27
9871,5364,1073122,40
9872,5364,1106048,58
9873,5364,1112805,18
9874,5364,1116824,41
9875,5364,1121265,1
9876,5364,1166401,9
9877,5364,1205918,34
9878,5364,1213832,5
9879,5364,1495669,19
9880,5364,1504515,52
9881,5364,1519034,17
9882,5364,1764100,61
9883,5364,1913793,54
9884,5364,1927390,13
9885,5364,1970088,21
9886,5364,2082212,7
9887,5364,2143867,14
9888,5364,2147136,2
9889,5364,2158587,47
9890,5364,2167832,12
9891,5364,2169706,16
9892,5364,2173055,22
9893,5364,2291943,53
9894,5364,2303246,3
9895,5364,2375142,15
9896,5364,2422537,8
9897,5364,2458478,29
9898,5364,2699473,4
9899,5364,2712658,45
9900,5364,2776423,36
9901,5364,2846487,6
9902,5364,3140788,11
9903,5364,3165685,48
9904,5364,3195415,46
9905,5364,3205060,44
9906,5364,3742602,38
9907,5364,3759017,33
9908,5364,3763828,26
9909,5366,168591,19
9910,5366,463110,5
9911,5366,973380,7
9912,5366,1302618,14
9913,5366,1375013,22
9914,5366,1387813,12
9915,5366,1394209,18
9916,5366,1535897,10
9917,5366,1831301,3
9918,5366,1924369,13
9919,5366,2093158,23
9920,5366,2219947,24
9921,5366,2473026,16
9922,5366,2696528,11
9923,5366,2807394,15
9924,5366,2865219,17
9925,5366,2949580,6
9926,5366,2969809,20
9927,5366,2973377,8
9928,5366,3163157,1
9929,5366,3437272,25
9930,5366,3442480,21
9931,5366,3561805,2
9932,5366,3772736,4
9933,5366,3914857,9
9934,5368,129112,1
9935,5368,144121,24
9936,5368,319124,4
9937,5368,353539,12
9938,5368,434404,11
9939,5368,455075,19
9940,5368,563792,8
9941,5368,606589,16
9942,5368,733190,22
9943,5368,746294,27
9944,5368,778097,17
9945,5368,794641,31
9946,5368,833908,32
9947,5368,975440,25
9948,5368,1165189,20
9949,5368,1165814,9
9950,5368,1169845,13
9951,5368,1174376,6
9952,5368,1341483,18
9953,5368,1470974,10
9954,5368,1480185,2
9955,5368,1490991,23
9956,5368,1503644,30
9957,5368,1597987,5
9958,5368,1679874,26
9959,5368,2106462,7
9960,5368,2284264,14
9961,5368,2896481,29
9962,5368,3231723,15
9963,5368,3370468,28
9964,5368,3576229,21
9965,5368,3688670,3
9966,5369,24725,3
9967,5369,124574,20
9968,5369,125160,37
9969,5369,141589,10
9970,5369,281065,23
9971,5369,327691,18
9972,5369,333143,26
9973,5369,379967,46
9974,5369,384524,28
9975,5369,478362,7
9976,5369,518897,19
9977,5369,625638,11
9978,5369,871648,55
9979,5369,881149,45
9980,5369,925996,5
9981,5369,969859,48
9982,5369,986876,49
9983,5369,992830,8
9984,5369,1000621,1
9985,5369,1120325,43
9986,5369,1128637,24
9987,5369,1241861,51
9988,5369,1250969,32
9989,5369,1290791,35
9990,5369,1390676,47
9991,5369,1468025,2
9992,5369,1495406,14
9993,5369,1569269,38
9994,5369,1579325,15
9995,5369,1623516,36
9996,5369,1649115,6
9997,5369,1684130,16
9998,5369,1766664,31
9999,5369,1916446,53
10000,5369,2027583,41
10001,5369,2028686,22
10002,5369,2086477,39
10003,5369,2108451,21
10004,5369,2169661,9
10005,5369,2170789,30
10006,5369,2191526,42
10007,5369,2201258,25
10008,5369,2324717,34
10009,5369,2330674,12
10010,5369,2472360,17
10011,5369,2622472,50
10012,5369,2887847,40
10013,5369,2983407,27
10014,5369,3190344,13
10015,5369,3274062,4
10016,5369,3464924,52
10017,5369,3546320,44
10018,5369,3627536,54
10019,5369,3628396,33
10020,5369,3918324,29
10021,5372,109390,9
10022,5372,121207,10
10023,5372,346879,12
10024,5372,586515,15
10025,5372,621487,4
10026,5372,1263275,18
10027,5372,1340471,7
10028,5372,1493526,6
10029,5372,1594772,24
10030,5372,1667429,25
10031,5372,1886463,26
10032,5372,2020033,27
10033,5372,2050108,28
10034,5372,2058694,29
10035,5372,2184954,31
10036,5372,2246214,1
10037,5372,2320544,32
10038,5372,2438041,8
10039,5372,2557420,3
10040,5372,2668777,11
10041,5372,2789465,13
10042,5372,2790755,2
10043,5372,2806870,14
10044,5372,2898533,5
10045,5372,3230500,16
10046,5372,3260036,19
10047,5372,3274369,33
10048,5372,3351372,20
10049,5372,3366820,21
10050,5372,3375964,22
10051,5372,3430925,23
10052,5372,3581178,34
10053,5372,3707920,30
10054,5372,3792256,17
10055,5381,390340,16
10056,5381,642964,28
10057,5381,1102438,17
10058,5381,1161682,12
10059,5381,1199766,8
10060,5381,1260741,25
10061,5381,1326256,27
10062,5381,1361642,2
10063,5381,1381398,13
10064,5381,1477903,29
10065,5381,1485185,22
10066,5381,1521358,10
10067,5381,1653074,9
10068,5381,1657167,20
10069,5381,1908463,3
10070,5381,1963197,26
10071,5381,2109491,19
10072,5381,2223833,18
10073,5381,2278576,5
10074,5381,2327596,21
10075,5381,2625848,23
10076,5381,2631890,11
10077,5381,2827790,1
10078,5381,2982559,14
10079,5381,3175544,4
10080,5381,3335215,24
10081,5381,3374191,6
10082,5381,3644884,15
10083,5381,3654574,7
10084,5381,3812941,30
10085,5383,91040,1
10086,5383,187661,22
10087,5383,295119,23
10088,5383,385715,16
10089,5383,501195,8
10090,5383,605691,5
10091,5383,664070,21
10092,5383,775446,15
10093,5383,1011132,12
10094,5383,1117970,9
10095,5383,1574935,14
10096,5383,1720164,6
10097,5383,1922986,7
10098,5383,2145058,11
10099,5383,2203426,17
10100,5383,2266990,3
10101,5383,2429479,18
10102,5383,3156906,4
10103,5383,3213492,19
10104,5383,3650265,10
10105,5383,3776892,20
10106,5383,3918171,13
10107,5383,3931667,2
10108,5384,10150,17
10109,5384,26899,41
10110,5384,75090,20
10111,5384,187671,12
10112,5384,335762,3
10113,5384,339324,42
10114,5384,400372,14
10115,5384,431320,36
10116,5384,494910,31
10117,5384,698895,34
10118,5384,737113,18
10119,5384,825229,21
10120,5384,828877,28
10121,5384,860543,22
10122,5384,1005023,13
10123,5384,1064781,9
10124,5384,1460076,24
10125,5384,1618180,27
10126,5384,1639373,7
10127,5384,1655775,6
10128,5384,1698064,35
10129,5384,1808985,25
10130,5384,1814121,4
10131,5384,1843603,40
10132,5384,1848505,39
10133,5384,1888591,5
10134,5384,1888849,15
10135,5384,1970629,26
10136,5384,1981311,16
10137,5384,2026408,23
10138,5384,2102965,19
10139,5384,2102966,11
10140,5384,2109375,37
10141,5384,2172993,1
10142,5384,2184141,2
10143,5384,2210238,32
10144,5384,2220071,29
10145,5384,2231272,33
10146,5384,2400322,38
10147,5384,2499068,10
10148,5384,3871110,30
10149,5385,79338,27
10150,5385,414267,19
10151,5385,605754,13
10152,5385,745634,1
10153,5385,764466,21
10154,5385,794209,14
10155,5385,927786,17
10156,5385,1091085,11
10157,5385,1265540,24
10158,5385,1275176,7
10159,5385,1288698,3
10160,5385,1342697,4
10161,5385,1387107,22
10162,5385,1455595,12
10163,5385,1477959,15
10164,5385,1702871,18
10165,5385,1752786,28
10166,5385,2238689,26
10167,5385,2417007,20
10168,5385,2498223,9
10169,5385,2532241,10
10170,5385,2630489,16
10171,5385,2843998,2
10172,5385,3035958,8
10173,5385,3068635,30
10174,5385,3101694,5
10175,5385,3101695,6
10176,5385,3350440,23
10177,5385,3624501,25
10178,5386,12714,15
10179,5386,64855,55
10180,5386,104828,37
10181,5386,115734,95
10182,5386,329797,8
10183,5386,458109,27
10184,5386,488824,81
10185,5386,571873,84
10186,5386,601462,38
10187,5386,628460,58
10188,5386,636261,59
10189,5386,691689,16
10190,5386,870451,3
10191,5386,884986,32
10192,5386,884987,33
10193,5386,920269,62
10194,5386,987273,63
10195,5386,992354,13
10196,5386,1023197,28
10197,5386,1111595,51
10198,5386,1120028,86
10199,5386,1144502,35
10200,5386,1147056,39
10201,5386,1193779,40
10202,5386,1212359,76
10203,5386,1275176,88
10204,5386,1344242,19
10205,5386,1367639,96
10206,5386,1461901,12
10207,5386,1484955,29
10208,5386,1509796,64
10209,5386,1603714,17
10210,5386,1617740,1
10211,5386,1695588,26
10212,5386,1714225,93
10213,5386,1714246,90
10214,5386,1716828,41
10215,5386,1798320,21
10216,5386,1836516,67
10217,5386,1913332,78
10218,5386,2030977,9
10219,5386,2164669,83
10220,5386,2169822,85
10221,5386,2183857,42
10222,5386,2201160,31
10223,5386,2229479,52
10224,5386,2261967,25
10225,5386,2312401,94
10226,5386,2319255,7
10227,5386,2342148,34
10228,5386,2368474,71
10229,5386,2390995,72
10230,5386,2407750,5
10231,5386,2486447,18
10232,5386,2522304,4
10233,5386,2550394,14
10234,5386,2619922,48
10235,5386,2640107,73
10236,5386,2771165,24
10237,5386,2779944,74
10238,5386,2806971,57
10239,5386,2814467,89
10240,5386,2830824,30
10241,5386,2914855,60
10242,5386,2942672,75
10243,5386,2952369,54
10244,5386,3012657,44
10245,5386,3058311,61
10246,5386,3097210,20
10247,5386,3102648,50
10248,5386,3120554,49
10249,5386,3130233,11
10250,5386,3173895,45
10251,5386,3205060,43
10252,5386,3217040,2
10253,5386,3395737,77
10254,5386,3415167,10
10255,5386,3426509,65
10256,5386,3468163,23
10257,5386,3499901,66
10258,5386,3503473,92
10259,5386,3503489,91
10260,5386,3513972,82
10261,5386,3545659,36
10262,5386,3587596,68
10263,5386,3689189,22
10264,5386,3747442,87
10265,5386,3748392,69
10266,5386,3761505,6
10267,5386,3774170,79
10268,5386,3782844,70
10269,5386,3783151,80
10270,5386,3854612,46
10271,5386,3892303,56
10272,5386,3953510,47
10273,5391,45899,2
10274,5391,402803,8
10275,5391,451810,5
10276,5391,560644,24
10277,5391,574640,13
10278,5391,609985,12
10279,5391,613386,4
10280,5391,715164,21
10281,5391,764798,29
10282,5391,1336157,17
10283,5391,1342546,11
10284,5391,1389244,7
10285,5391,1395107,6
10286,5391,1502169,22
10287,5391,1630314,14
10288,5391,1784976,16
10289,5391,1841427,15
10290,5391,1928416,25
10291,5391,1940696,28
10292,5391,1981515,9
10293,5391,1982462,23
10294,5391,2057506,10
10295,5391,2131839,1
10296,5391,2536692,8
10297,5391,2727299,20
10298,5391,2853400,3
10299,5391,3037584,19
10300,5391,3058546,26
10301,5391,3151261,27
10302,5391,3828021,18
10303,5407,493313,3
10304,5407,523136,14
10305,5407,724424,10
10306,5407,817635,1
10307,5407,877603,24
10308,5407,1666416,17
10309,5407,1795681,2
10310,5407,1806673,13
10311,5407,1944011,22
10312,5407,2102772,12
10313,5407,2105242,6
10314,5407,2224762,8
10315,5407,2428233,18
10316,5407,2433508,20
10317,5407,2481490,23
10318,5407,2495670,16
10319,5407,2706646,4
10320,5407,2907112,21
10321,5407,3065397,19
10322,5407,3162822,5
10323,5407,3176170,7
10324,5407,3373869,11
10325,5407,3506349,15
10326,5407,3903532,9
10327,5411,169474,9
10328,5411,322656,26
10329,5411,403158,16
10330,5411,515252,2
10331,5411,637425,1
10332,5411,800703,30
10333,5411,946135,18
10334,5411,993467,22
10335,5411,1002113,10
10336,5411,1019740,29
10337,5411,1032062,19
10338,5411,1076171,27
10339,5411,1099006,12
10340,5411,1371641,8
10341,5411,1591143,17
10342,5411,1674835,28
10343,5411,1944567,6
10344,5411,1957733,25
10345,5411,2279196,20
10346,5411,2417219,7
10347,5411,2748443,24
10348,5411,2849972,4
10349,5411,2905986,13
10350,5411,3123440,3
10351,5411,3224769,11
10352,5411,3271722,14
10353,5411,3287305,5
10354,5411,3309466,15
10355,5411,3498755,23
10356,5411,3578926,21
10357,5413,44895,57
10358,5413,177180,30
10359,5413,242911,43
10360,5413,257771,59
10361,5413,298824,22
10362,5413,379943,52
10363,5413,418996,26
10364,5413,425936,39
10365,5413,436192,35
10366,5413,453268,8
10367,5413,455475,46
10368,5413,455487,1
10369,5413,456691,9
10370,5413,486416,31
10371,5413,495416,10
10372,5413,572407,23
10373,5413,586601,58
10374,5413,853037,11
10375,5413,894537,37
10376,5413,924329,15
10377,5413,940192,20
10378,5413,1014713,38
10379,5413,1018016,21
10380,5413,1080924,4
10381,5413,1161909,17
10382,5413,1175171,51
10383,5413,1345117,12
10384,5413,1418500,41
10385,5413,1501248,55
10386,5413,1552102,28
10387,5413,1611934,45
10388,5413,1680146,48
10389,5413,1767026,32
10390,5413,1809220,14
10391,5413,1823168,3
10392,5413,1931370,60
10393,5413,1932682,42
10394,5413,1988965,50
10395,5413,2001635,44
10396,5413,2074409,12
10397,5413,2114677,9
10398,5413,2143440,18
10399,5413,2283141,2
10400,5413,2288451,34
10401,5413,2424975,8
10402,5413,2460276,27
10403,5413,2482347,56
10404,5413,2483660,7
10405,5413,2579603,53
10406,5413,2789785,40
10407,5413,2806706,24
10408,5413,2826257,25
10409,5413,3084923,5
10410,5413,3193949,33
10411,5413,3281052,29
10412,5413,3328371,49
10413,5413,3582025,19
10414,5413,3672909,47
10415,5413,3681106,54
10416,5413,3838186,36
10417,5414,37631,12
10418,5414,209274,14
10419,5414,284771,3
10420,5414,546482,18
10421,5414,555032,7
10422,5414,792780,6
10423,5414,906623,10
10424,5414,984862,5
10425,5414,1045027,16
10426,5414,1212004,19
10427,5414,1334862,17
10428,5414,1671729,1
10429,5414,1821266,4
10430,5414,2061878,15
10431,5414,2082066,9
10432,5414,2082073,2
10433,5414,2501913,11
10434,5414,2956808,13
10435,5414,3884739,8
10436,5416,170162,6
10437,5416,1291983,5
10438,5416,2175224,3
10439,5416,2456781,1
10440,5416,2737498,2
10441,5418,436355,4
10442,5418,917939,7
10443,5418,1165443,3
10444,5418,1292135,1
10445,5418,2751965,9
10446,5418,2870627,8
10447,5418,3486180,2
10448,5418,3509261,6
10449,5418,3565514,5
10450,5419,1027797,2
10451,5419,1346597,1
10452,5429,37982,7
10453,5429,188381,16
10454,5429,359858,47
10455,5429,370461,23
10456,5429,404236,18
10457,5429,480512,40
10458,5429,513479,53
10459,5429,529318,2
10460,5429,577488,46
10461,5429,714374,12
10462,5429,787383,37
10463,5429,950225,14
10464,5429,1060292,50
10465,5429,1099639,49
10466,5429,1137982,24
10467,5429,1164567,36
10468,5429,1318641,39
10469,5429,1365742,11
10470,5429,1523218,41
10471,5429,1542138,29
10472,5429,1549260,9
10473,5429,1679935,48
10474,5429,1752434,22
10475,5429,1780990,15
10476,5429,1922380,51
10477,5429,1928995,52
10478,5429,1937039,13
10479,5429,1968540,54
10480,5429,2180469,38
10481,5429,2223820,55
10482,5429,2245317,6
10483,5429,2263040,8
10484,5429,2560645,35
10485,5429,2600729,10
10486,5429,2629269,33
10487,5429,2647289,34
10488,5429,2651017,19
10489,5429,2689034,25
10490,5429,2690704,5
10491,5429,2694346,1
10492,5429,2779136,26
10493,5429,2910634,42
10494,5429,2922504,43
10495,5429,3100041,56
10496,5429,3141868,20
10497,5429,3196970,31
10498,5429,3247524,4
10499,5429,3248213,17
10500,5429,3349515,45
10501,5429,3416189,21
10502,5429,3469285,44
10503,5429,3538924,28
10504,5429,3545675,30
10505,5429,3626132,3
10506,5429,3726333,32
10507,5429,3782258,27
10508,5432,486066,14
10509,5432,487720,12
10510,5432,639698,2
10511,5432,679828,8
10512,5432,847645,15
10513,5432,922397,27
10514,5432,962143,22
10515,5432,985113,9
10516,5432,1006520,11
10517,5432,1162235,20
10518,5432,1670448,3
10519,5432,2116330,21
10520,5432,2190621,19
10521,5432,2190891,7
10522,5432,2569691,6
10523,5432,2660112,17
10524,5432,2703149,23
10525,5432,2802778,18
10526,5432,2905381,24
10527,5432,2910713,4
10528,5432,2972058,16
10529,5432,3078778,5
10530,5432,3323628,10
10531,5432,3346058,28
10532,5432,3360097,13
10533,5432,3489048,25
10534,5432,3506892,26
10535,5432,3513972,1
10536,5433,246315,24
10537,5433,431452,23
10538,5433,439681,8
10539,5433,447882,22
10540,5433,662806,14
10541,5433,873511,17
10542,5433,1158401,20
10543,5433,1192191,6
10544,5433,1259664,16
10545,5433,1393462,21
10546,5433,1581159,10
10547,5433,1586860,19
10548,5433,1683719,11
10549,5433,1878319,12
10550,5433,1952008,18
10551,5433,2062625,13
10552,5433,2103655,15
10553,5433,2139946,4
10554,5433,2366764,3
10555,5433,2474536,1
10556,5433,2738727,9
10557,5433,2809470,26
10558,5433,2837272,5
10559,5433,2990910,7
10560,5433,3471294,2
10561,5433,3918208,25
10562,5434,10166,11
10563,5434,177047,9
10564,5434,338245,4
10565,5434,377208,17
10566,5434,377568,30
10567,5434,377600,5
10568,5434,482945,7
10569,5434,623436,13
10570,5434,765751,38
10571,5434,960859,47
10572,5434,1357663,18
10573,5434,1488276,12
10574,5434,1503034,33
10575,5434,1523981,41
10576,5434,1590828,48
10577,5434,1605867,29
10578,5434,1752165,3
10579,5434,1780703,1
10580,5434,1806885,39
10581,5434,1882605,28
10582,5434,1882610,32
10583,5434,2051596,35
10584,5434,2080086,15
10585,5434,2163622,10
10586,5434,2197991,8
10587,5434,2393449,16
10588,5434,2431977,19
10589,5434,2443605,40
10590,5434,2466602,27
10591,5434,2478606,31
10592,5434,2524228,46
10593,5434,2562662,6
10594,5434,2604663,25
10595,5434,2866281,45
10596,5434,2965920,20
10597,5434,3118171,22
10598,5434,3121068,23
10599,5434,3122480,2
10600,5434,3141149,14
10601,5434,3318044,26
10602,5434,3410997,21
10603,5434,3603216,24
10604,5434,3665142,37
10605,5434,3674112,36
10606,5434,3799739,43
10607,5434,3869595,44
10608,5434,3906291,34
10609,5434,3915198,42
10610,5434,3953510,49
10611,5436,88827,13
10612,5436,260647,19
10613,5436,325136,18
10614,5436,333831,8
10615,5436,365461,20
10616,5436,414662,34
10617,5436,503007,11
10618,5436,687427,3
10619,5436,817860,37
10620,5436,878496,32
10621,5436,937243,36
10622,5436,964646,30
10623,5436,973437,35
10624,5436,1071577,27
10625,5436,1087999,29
10626,5436,1271979,14
10627,5436,1331888,38
10628,5436,1366488,15
10629,5436,1456863,16
10630,5436,1506436,31
10631,5436,1547661,22
10632,5436,1907368,2
10633,5436,1957478,4
10634,5436,2064182,5
10635,5436,2100959,17
10636,5436,2141222,26
10637,5436,2143867,28
10638,5436,2149503,1
10639,5436,2193456,7
10640,5436,2196589,12
10641,5436,2211833,6
10642,5436,2414938,25
10643,5436,2472372,10
10644,5436,2507039,33
10645,5436,2524001,21
10646,5436,2600722,9
10647,5436,2834242,24
10648,5436,3174420,41
10649,5436,3484604,40
10650,5436,3630340,39
10651,5436,3866883,42
10652,5436,3943394,23
10653,5438,89972,3
10654,5438,264840,23
10655,5438,278280,10
10656,5438,306855,38
10657,5438,435725,20
10658,5438,531745,17
10659,5438,883901,26
10660,5438,940807,22
10661,5438,985721,34
10662,5438,1128637,18
10663,5438,1221247,30
10664,5438,1396320,42
10665,5438,1484424,2
10666,5438,1600816,16
10667,5438,1672361,31
10668,5438,1797084,33
10669,5438,1797314,4
10670,5438,1812012,6
10671,5438,1853470,12
10672,5438,2079409,35
10673,5438,2360224,19
10674,5438,2625887,15
10675,5438,2707053,8
10676,5438,2729605,40
10677,5438,2792038,14
10678,5438,2799140,13
10679,5438,2806262,25
10680,5438,2885001,41
10681,5438,2968140,9
10682,5438,2971726,7
10683,5438,3043512,27
10684,5438,3069481,32
10685,5438,3094431,37
10686,5438,3270990,1
10687,5438,3291894,36
10688,5438,3347784,39
10689,5438,3386598,28
10690,5438,3449407,24
10691,5438,3517261,11
10692,5438,3594193,5
10693,5438,3886758,21
10694,5438,3904719,29
10695,5439,59414,15
10696,5439,930487,21
10697,5439,1057648,20
10698,5439,1057936,14
10699,5439,1067282,12
10700,5439,1554988,6
10701,5439,1696129,19
10702,5439,1999690,9
10703,5439,2028884,16
10704,5439,2032750,8
10705,5439,2241930,22
10706,5439,2242174,2
10707,5439,2247598,3
10708,5439,2266177,13
10709,5439,2512223,11
10710,5439,2571161,4
10711,5439,2976183,5
10712,5439,2976812,10
10713,5439,3185375,1
